filename,text,confidence
01 ammo.png,70.859,0.9983674095616273
01 ammo.png,71.040,0.8341230409210164
01 ammo.png,AMIG-0043,0.9446448541350344
01 ammo.png,SHADOW RUST,0.9995836876084951
01 ammo.png,70.307,0.8174955884405318
01 ammo.png,AMIG-0044,0.7577623055307734
01 ammo.png,CHIPPING,0.791800338909001
01 ammo.png,70.304,0.9998649957252502
01 ammo.png,AMIG-0045,0.9998250328457698
01 ammo.png,GUN METAL,0.997061059016307
01 ammo.png,FS37200-RAL 9007-RLM 03,0.7269960729270392
01 ammo.png,70.863,0.999996544642463
01 ammo.png,71.072,0.6449830171456483
01 ammo.png,AMIG-0046,0.9912040508527584
01 ammo.png,MATT BLACK,0.6664357215690787
01 ammo.png,FS37038-RAL 9005-RLM 22-MS17,0.7130936973873312
01 ammo.png,H-12,0.9269148979642498
01 ammo.png,C-33,0.5605113710865662
01 ammo.png,XF-1,0.9991646409034729
01 ammo.png,70.950,0.9997998281727575
01 ammo.png,71.057,0.9995685503550158
01 ammo.png,AMIG-0047,0.7372232828436324
01 ammo.png,SATIN WHITE,0.9188527160880164
01 ammo.png,H-1,0.9886117018595141
01 ammo.png,C-1,0.882998526096344
01 ammo.png,70.842,0.8086323363935116
01 ammo.png,AMIG-0048,0.7682802772652196
01 ammo.png,YELLOW,0.9972610055910605
01 ammo.png,RAL 1023,0.9988478938122645
01 ammo.png,H-4,0.8290835022926331
01 ammo.png,C-4,0.8868089914321899
01 ammo.png,XF-3,0.9992234110832214
01 ammo.png,70.915,0.99835908444221
01 ammo.png,71.002,0.9993809615021693
02 ammo.png,REFERENCE,0.9997761919041003
02 ammo.png,COLOR NAME,0.9966015116211506
02 ammo.png,RALZRLM/FS,0.5248401383908357
02 ammo.png,HOBBY COLOR,0.9591088213002052
02 ammo.png,MR.COLOR,0.9197842763343624
02 ammo.png,TAMIYA,0.9990565390424985
02 ammo.png,MODEL COLOR,0.9744054875339978
02 ammo.png,MODEL AIR,0.9113016245723713
02 ammo.png,H-3/ H-13/H-23,0.47522138042508244
02 ammo.png,AMIG-0049,0.7396265740647832
02 ammo.png,RED,0.9999702674365611
02 ammo.png,FS31302-RAL 3020-RLM 23,0.8219600189317806
02 ammo.png,C3/C79/C-114,0.6018471790732278
02 ammo.png,XF-7,0.9940908551216125
02 ammo.png,70.909,0.9991321342681989
02 ammo.png,71.003,0.9998431435306098
02 ammo.png,IH-414,0.5811582575032103
02 ammo.png,AMIG-0050,0.8302244846223612
02 ammo.png,MATT WHITE,0.994398307135351
02 ammo.png,FS37925-RAL 9016-RLM 21,0.7776445258965421
02 ammo.png,H-11/H-451,0.9935759531991588
02 ammo.png,C-62,0.6616896284650601
02 ammo.png,XF-2,0.441114122882176
02 ammo.png,70.951,0.9998547266671952
02 ammo.png,71.001,0.9997763695669429
02 ammo.png,AMIG-0051,0.7966877115220083
02 ammo.png,MEDIUM LIGHT GREEN,0.7605601098827115
02 ammo.png,70.336,0.9272037153889652
02 ammo.png,AMIG-0052,0.9993508056343224
02 ammo.png,DEEP GREEN,0.9987878313750205
02 ammo.png,70.970,0.9956818704437526
02 ammo.png,71.007,0.992034342391675
02 ammo.png,AMIG-0053,0.9992243542693378
02 ammo.png,PROTECTIVE MC 1200,0.9340903688352963
02 ammo.png,XF-70,0.9846466617808644
02 ammo.png,AMIG-0054,0.9986151827164381
02 ammo.png,SIGNAL GREEN,0.9974111112076368
02 ammo.png,H-26,0.9614471197128296
02 ammo.png,C-66,0.9814080339543728
02 ammo.png,AMIG-0055,0.9849217582970281
02 ammo.png,OIL OCHRE,0.9537360368137494
02 ammo.png,70.916,0.9625319998491026
02 ammo.png,71.033,0.822392591391548
02 ammo.png,AMIG-0056,0.9933121715900789
02 ammo.png,GREEN KHAKI,0.9991490859997271
02 ammo.png,KHS-5146-RLM 83,0.7259739368505157
02 ammo.png,H-423,0.9917805677059915
02 ammo.png,C-123,0.9895793068357693
02 ammo.png,XF-51,0.9990435817628225
02 ammo.png,70.318,0.9987694324029835
02 ammo.png,71.011,0.9888897678752958
02 ammo.png,AMIG-0057,0.9435494318687649
02 ammo.png,YELLOW GREY,0.9983738250034105
02 ammo.png,PKHV-4,0.9714564634462598
02 ammo.png,71.326,0.9970198551701542
02 ammo.png,AMIG-0058,0.999619169532482
02 ammo.png,LIGHT GREEN KHAKI,0.9920744677013831
02 ammo.png,PKHV-512,0.9696391409956833
02 ammo.png,AMIG-0059,0.9431849713451788
02 ammo.png,GREY,0.7874195669213288
02 ammo.png,FS36251-KHV-16,0.991918953817082
02 ammo.png,H-22,0.9850786301035132
02 ammo.png,71.050,0.997953861081469
02 ammo.png,AMIG-0060,0.9952306658878034
02 ammo.png,PALE GREEN,0.9553236250201474
02 ammo.png,XF-5,0.9992998838424683
02 ammo.png,70.967,0.7947146799578992
02 ammo.png,71.006,0.9889740794681402
02 ammo.png,AMIG-0061,0.6726519400826382
02 ammo.png,WARM SAND-YELLOW,0.9996745354782713
02 ammo.png,71.074,0.8668727631540004
02 ammo.png,A.MIG-0062,0.597242107790374
02 ammo.png,FRENCH BLUE,0.91245242356399
02 ammo.png,H-42,0.974383792860287
02 ammo.png,C-72,0.9653271436691284
02 ammo.png,XF-18,0.99939675306981
02 ammo.png,70.900,0.9996993251841599
02 ammo.png,71.113,0.9807555882598474
02 ammo.png,AMIG-0063,0.698323562435987
02 ammo.png,PALE GREY,0.9924599515017043
02 ammo.png,FS36480-RLM 76,0.809142854492935
02 ammo.png,H-417,0.9997841902144683
02 ammo.png,C-117,0.9442220312804335
02 ammo.png,XF-23,0.6267418456819428
02 ammo.png,70.907,0.9233027958336625
02 ammo.png,71.257,0.9325218394501691
02 ammo.png,AMIG-0064,0.9995007400887522
02 ammo.png,EARTH BROWN,0.9991934365411773
02 ammo.png,70.303,0.9862234107529187
02 ammo.png,71.037,0.9500284848952446
02 ammo.png,AMIG-0065,0.9967853207665303
02 ammo.png,FOREST GREEN,0.7246886609979966
02 ammo.png,FS34102-RLM 62,0.9843669212787138
02 ammo.png,H-303,0.9986725334121612
02 ammo.png,C-303,0.9923751722360867
02 ammo.png,XF-58,0.9989741613944736
02 ammo.png,70.348,0.854004875284596
02 ammo.png,AMIG-0066,0.975740400636079
02 ammo.png,FADED SINAI GREY,0.8493643117502063
02 ammo.png,71.142,0.658592647881877
02 ammo.png,AMIG-0067,0.9983800445059813
02 ammo.png,LIGHT SAND GREY,0.9964680286414072
02 ammo.png,AMIG-0068,0.999360061615345
02 ammo.png,IDF GREEN,0.9851261435174986
02 ammo.png,AMIG-0069,0.9814778428107936
02 ammo.png,BLUE GREEN,0.995804332833526
02 ammo.png,H-36 /H-5g,0.6778062559434571
02 ammo.png,C-15,0.9765781760215759
02 ammo.png,XF-11,0.9993471692191964
02 ammo.png,AMIG-0070,0.9969282390747802
02 ammo.png,MEDIUM BROWN,0.9639537140158819
02 ammo.png,BS 450,0.9960250167977284
02 ammo.png,H-341,0.7619859809534671
02 ammo.png,70.312,0.657283099855693
02 ammo.png,71.035,0.7932619695489541
02 ammo.png,AMIG-0071,0.9972551097792522
02 ammo.png,KHAKI,0.9977538801154627
02 ammo.png,H-404,0.9992538121704481
02 ammo.png,XF-49,0.8914424628941995
02 ammo.png,70.339,0.9897076724457785
02 ammo.png,71.136,0.990646456747039
02 ammo.png,AMIG-0072,0.9993044575556305
02 ammo.png,DUST,0.9996562004089355
02 ammo.png,XF-55,0.9995805839950714
02 ammo.png,70.315,0.999650070590172
02 ammo.png,AMIG-0073,0.9991810577191802
02 ammo.png,EARTH,0.999924776412879
02 ammo.png,H-457,0.6663360435595062
02 ammo.png,XF-52,0.9992273137228941
02 ammo.png,70.874,0.7649858844540519
02 ammo.png,71.024,0.6659553710405882
02 ammo.png,AMIG-0074,0.8703052864667238
02 ammo.png,GREEN MOSS,0.9429773927910403
02 ammo.png,70.328,0.9658756849227215
02 ammo.png,71.010,0.9564095743167949
02 ammo.png,AMIG-0075,0.9978364523034305
02 ammo.png,STONE GREY,0.9824038695403842
02 ammo.png,XF-80,0.9995516340880072
02 ammo.png,AMIG-0076,0.9995500932698536
02 ammo.png,BROWN SOIL,0.9735489787667085
02 ammo.png,H-456,0.5894375843672472
02 ammo.png,AMIG-0077,0.9512020378695165
02 ammo.png,DULL GREEN,0.8567903944227234
02 ammo.png,71.267,0.9775356146757914
02 ammo.png,AMIG-0078,0.987395696450835
02 ammo.png,OCHRE EARTH,0.9996486693882326
02 ammo.png,70.927,0.8968639012183417
02 ammo.png,AMIG-0079,0.6810403610690473
02 ammo.png,CLAY BROWN,0.9718240040560454
02 ammo.png,H-37,0.9808154714795689
02 ammo.png,C-43,0.5449730246420968
02 ammo.png,71.034,0.762790887750476
02 ammo.png,AMIG-0080,0.9972263804136996
02 ammo.png,BRIGHT GREEN AMT-4,0.6479790527137607
02 ammo.png,71.301,0.939803116262821
02 ammo.png,AMIG-0081,0.9983877198415736
02 ammo.png,US OLIVE DRAB VIETNAM ERA,0.9735785286051889
02 ammo.png,FS 24087,0.6237553169528657
02 ammo.png,H-304 /H-405,0.6542113365121172
02 ammo.png,C-304,0.4668228113601559
02 ammo.png,XF-73,0.9984719347333313
02 ammo.png,71.289,0.9048291787287048
02 ammo.png,AMIG-0082,0.9998863108428311
02 ammo.png,APC INTERIOR LIGHT GREEN,0.9525802267621953
02 ammo.png,70.331,0.9188665074970029
02 ammo.png,AMIG-0083,0.9998942585648064
02 ammo.png,ZASHCHITNIY ZELENO (RUSSIAN POSTWAR GREEN),0.9546764228953346
02 ammo.png,XB 518,0.9999836965289276
02 ammo.png,H-320,0.6662496701942756
02 ammo.png,C-320,0.9798487398555977
02 ammo.png,70.326,0.9989063183135323
02 ammo.png,71.285,0.6713871193336709
02 ammo.png,AMIG-0084,0.9451149600987481
02 ammo.png,NATO GREEN,0.9983889683544441
02 ammo.png,H-80,0.7147454938739376
02 ammo.png,C-54,0.9606168270111084
02 ammo.png,XF-67,0.6881491341727866
02 ammo.png,71.093,0.68931704760318
02 ammo.png,AMIG-0085,0.8120947241390026
02 ammo.png,NATO BROWN,0.8765381454363926
02 ammo.png,FS 30051-RAL 8027,0.9739576637615688
02 ammo.png,XF-68,0.9992274418064448
02 ammo.png,70.871,0.9873456682694541
02 ammo.png,71.249,0.5722585494637557
02 ammo.png,AMIG-0086,0.999103287135796
02 ammo.png,BLUE,0.8597250208821222
02 ammo.png,RAL 5019,0.9995256497168115
02 ammo.png,H-323,0.9829346072560571
02 ammo.png,C-323,0.7477886084947256
02 ammo.png,70.844,0.6987640283088257
02 ammo.png,71.089,0.7432161460128556
02 ammo.png,AMIG-0087,0.9998108456487886
02 ammo.png,GELBOLIV,0.9995020257687027
02 ammo.png,RAL 6014,0.9986722829644388
02 ammo.png,70.877,0.9558178575277412
02 ammo.png,71.012,0.9991922050727288
02 ammo.png,AMIG-0088,0.6626105531693042
02 ammo.png,KHAKI BROWN,0.9280770161701397
02 ammo.png,70.860,0.9979303414569805
02 ammo.png,71.077,0.9467449359691077
02 ammo.png,AMIG-0089,0.9932824507387017
02 ammo.png,MATT VARNISH,0.9915944605078381
02 ammo.png,H-20,0.9916813373565674
02 ammo.png,C-182,0.9963838731529012
02 ammo.png,70.520,0.7100243287092577
02 ammo.png,AMIG-0090,0.6883828820760538
02 ammo.png,SATIN VARNISH,0.9998824895925397
02 ammo.png,70.522,0.9420135991030981
02 ammo.png,AMIG-0091,0.9980638984413672
02 ammo.png,GLOSSY VARNISH,0.9999183717204033
02 ammo.png,H-30,0.9016206034494181
02 ammo.png,C-46,0.9801581501960754
02 ammo.png,70.510,0.9912726978648229
02 ammo.png,AMIG-0092,0.9848521970710188
02 ammo.png,CRYSTAL GREEN,0.679733822877349
02 ammo.png,H-94,0.5527550750787886
02 ammo.png,C-138,0.5762944483548328
02 ammo.png,AMIG-0093,0.8039849825138408
02 ammo.png,CRYSTAL RED,0.9995165528536909
02 ammo.png,H-90,0.8824178576469421
02 ammo.png,C-47,0.9966246485710144
02 ammo.png,70.934,0.9201201314228333
02 ammo.png,AMIG-0094,0.9482233634472788
02 ammo.png,CRYSTAL GLASS,0.9973657545075959
02 ammo.png,AMIG-0095,0.9974135671725649
02 ammo.png,CRYSTAL SMOKE,0.9883658431648153
02 ammo.png,H-95,0.6151892796816457
02 ammo.png,C-101,0.9614569314432196
02 ammo.png,AMIG-0096,0.6644307719934831
02 ammo.png,CRYSTAL GREEN PERISCOPE  (AND TAIL LIGHT ON),0.6457280267557893
02 ammo.png,70.936,0.9666722341826566
03 ammo.png,REFERENCE,0.9996982585250227
03 ammo.png,COLOR NAME,0.9991615211139642
03 ammo.png,RALZRLM/FS,0.4677690122221647
03 ammo.png,HOBBY COLOR,0.9583916180626183
03 ammo.png,MR.COLOR,0.9239561345738789
03 ammo.png,TAMIYA,0.9982597660247347
03 ammo.png,MODEL COLOR,0.9186704841425548
03 ammo.png,MODEL AIR,0.9989708578383139
03 ammo.png,A.MIG-0097,0.8744134838308384
03 ammo.png,CRYSTAL ORANGE,0.9998072708665847
03 ammo.png,H-92,0.670442224347601
03 ammo.png,C-49,0.552007437081608
03 ammo.png,70.935,0.6523274987197722
03 ammo.png,A.MIG-0098,0.7525394763528046
03 ammo.png,CRYSTAL LIGHT BLUE,0.872586480938765
03 ammo.png,H-93,0.7416045507318061
03 ammo.png,C-50,0.9523569941520691
03 ammo.png,A.MIG-009g,0.6690285052475838
03 ammo.png,CRYSTAL BLACK BLUE (AND TAIL LIGHT OFF),0.7817248055219711
